Blog		better	mark	model	process	things	non	level	thing	think	old	away	size	actually	go	day	san	point	air	say	street	everything	once	against	issue	yes	else	yet	microsoft	c	start	d	e	g	anything	minutes	m	o	really	p	u	ready	x	them	then	rather	review	full	first	months	campaign	control	heard	dead	try	inside	fox	given	group	times	were	side	online	him	stop	his	hit	details	never	follow	win	live	nearly	tell	done	clear	saying	phone	above	after	sharing	kids	problem	started	age	least	having	someone	comes	ago	little	video	wrote	says	fast	sent	came	probably	current	yesterday	who	car	especially	why	almost	points	image	david	store	hasn	itself	information	plan	media	story	version	rock	four	play	cut	author	run	doing	release	pretty	cool	another	however	call	many	note	plus	coming	edition	young	too	top	working	apps	create	hard	myself	certainly	audio	co	thanks	software	very	via	while	photos	possible	number	getting	than	until	end	three	radio	night	list	action	need	still	into	able	completely	add	everyone	wouldn	please	browser	often	system	looks	lot	might	each	youtube	bad	readers	ways	come	feel	morning	went	web	total	blogging	game	her	article	these	several	through	steve	school	love	super	off	ad	site	both	find	going	al	am	idea	buy	williams	appeared	last	security	view	according	public	good	under	make	announced	don	office	page	means	available	different	seems	us	next	comments	local	looking	enough	children	reader	recently	taken	design	takes	build	reports	anyone	likely	built	well	finally	th	iphone	great	news	apple	even	tv	ever	didn	water	nothing	friends	example	popular	other	name	movie	hand	lots	below	issues	interview	plans	juan	left	maybe	tools	gets	couple	court	themselves	wrong	its	whole	within	days	currently	apparently	early	should	later	latest	house	would	hope	become	put	debate	national	mdash	final	matter	created	wants	drive	haven	writing	com	move	where	perhaps	ideas	back	isn	quick	doesn	results	aren	re	had	before	own	watch	reason	line	right	together	war	link	entire	service	way	bill	creative	personal	hours	services	google	half	easy	head	understand	based	continue	text	order	internet	change	search	job	running	using	ask	weeks	attention	tech	million	devices	though	such	platform	does	reasons	spent	book	york	check	few	features	seem	seen	answer	simple	products	our	step	flash	years	around	website	terms	press	simply	art	pro	home	also	project	much	keep	power	read	only	large	real	piece	bring	changed	space	party	because	every	kind	most	did	facebook	took	tool	oh	meet	talk	beta	six	support	team	jobs	quite	community	look	special	guy	videos	mind	believe	drop	american	down	data	open	report	asked	money	made	she	take	no	future	called	turn	president	books	earlier	app	high	again	source	games	long	best	show	value	university	posted	business	could	same	include	year	week	me	percent	audience	happy	family	america	my	amazon	used	city	music	user	far	word	daily	october	work	among	soon	past	let	across	told	since	following	building	interesting	download	people	ll	fun	question	feature	less	free	any	give	health	during	government	launch	including	shows	related	industry	won	event	part	billion	sure	third	mac	network	two	course	want	always	man	photo	technology	see	experience	must	mean	nice	may	goes	set	questions	found	update	series	conference	white	content	companies	important	world	appears	being	camera	between	case	write	original	making	others	trying	digital	over	use	users	life	wanted	sites	talking	mobile	big	along	close	second	taking	tax	either	similar	bit	post	share	care	person	twitter	recent	said	makes	social	ipad	fact	know	front	five	links	state	true	html	country	month	something	reading	thought	got	single	without	place	blog	already	problems	obama	company	npr	those	leave	email	launched	he	computer	culture	behind	small	help	instead	nbsp	released
Google Blogoscoped	0	2	0	0	0	3	2	1	2	2	1	0	0	0	1	1	0	0	0	2	3	3	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	5	4	0	0	1	2	0	1	0	0	0	1	0	0	1	0	0	0	0	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	1	0	1	0	0	0	0	1	4	0	2	2	0	0	0	1	0	1	0	0	3	0	0	3	0	2	0	1	0	0	1	2	2	0	0	1	0	0	0	1	0	1	1	3	0	0	1	0	0	1	0	2	2	0	0	4	0	0	0	0	0	0	1	4	1	0	2	2	0	0	1	2	1	1	0	0	0	0	0	1	0	3	1	1	1	1	0	0	0	1	0	2	0	0	1	2	1	0	0	1	0	0	0	7	0	0	4	1	1	2	1	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	3	0	2	1	3	0	0	0	0	4	0	1	0	1	1	1	2	1	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	1	0	0	3	0	0	0	0	0	1	0	0	1	3	3	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	5	0	0	0	0	2	0	1	0	1	0	1	0	0	0	0	0	0	1	0	2	3	0	0	0	4	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	3	0	0	0	0	0	4	0	0	0	1	0	25	0	0	1	0	0	0	0	1	3	2	1	1	1	3	1	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	1	1	0	1	1	0	0	0	0	0	0	1	1	3	0	0	1	1	0	3	1	0	2	0	0	1	1	1	2	1	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	1	0	1	0	1	0	6	1	2	0	2	0	0	0	2	0	0	0	0	1	2	2	0	1	0	1	1	3	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	2	2	4	0	0	2	1	0	0	1	0	0	2	0	0	1	1	0	0	2	0	0	0	0	0	0	1	2	1	2	0	0	0	1	5	0	1	1	0	6	0	0	0	0	2	0	0	0	0	0	0	5	0	0	6	1	1	0	1	0	0	2	0	2	1	2	0	1	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	3	2	0	3	0	0	1	0	0	2	0	0	1	0	0	1	0	1	0	0	2	0	0	1	0	4	0	1	0	3	0	0	0	0	1	0	0	0
Gothamist	1	7	2	0	14	6	3	0	6	4	10	3	0	1	8	11	0	4	1	7	8	2	0	9	0	1	0	1	8	0	2	4	4	1	2	4	12	0	6	4	2	1	0	9	7	3	0	3	14	3	3	2	2	1	2	4	12	1	3	7	26	3	2	20	1	45	5	1	2	3	7	5	1	3	2	1	9	1	3	16	0	0	3	2	2	3	4	4	1	2	4	9	4	12	2	2	2	2	1	9	44	6	1	1	3	0	0	1	0	0	0	4	1	2	4	0	1	5	3	2	1	4	3	3	4	0	7	2	5	7	1	1	3	0	2	3	6	2	0	0	2	0	0	0	4	1	0	8	4	10	5	0	3	4	17	1	1	6	1	11	5	2	6	7	17	1	1	0	1	2	0	0	0	1	2	1	3	3	5	3	0	1	3	3	5	1	1	0	0	4	28	2	13	5	5	2	4	3	2	6	2	4	5	7	12	6	6	0	3	1	5	15	2	1	9	5	1	4	11	3	9	3	2	2	0	0	2	13	8	0	4	4	5	3	0	0	1	4	1	2	5	0	2	1	12	3	5	2	3	21	0	15	0	0	1	1	4	3	1	0	16	3	1	3	0	3	3	1	2	0	5	5	1	0	0	5	2	2	18	1	0	2	2	2	4	4	2	2	4	16	1	0	10	8	1	0	1	1	2	2	0	3	0	1	3	6	1	2	7	5	0	1	3	0	17	19	13	1	0	1	2	8	5	2	0	0	2	5	0	2	0	1	2	4	0	0	4	0	2	2	1	2	3	0	0	0	0	3	1	0	2	0	6	0	4	2	1	1	0	0	2	11	3	2	0	0	2	0	0	0	4	0	1	7	3	1	0	3	0	5	2	9	21	3	7	2	1	2	7	3	4	0	1	0	0	2	14	4	2	9	6	4	3	0	1	2	2	0	2	1	6	1	1	3	8	0	4	4	0	1	0	3	10	0	0	2	8	8	14	18	13	17	3	4	0	4	0	4	1	4	1	2	0	3	3	2	1	3	0	2	7	6	2	16	10	7	6	0	0	2	0	10	0	3	18	0	0	6	0	11	3	1	2	3	3	5	0	15	2	2	12	2	0	26	5	0	0	1	2	7	9	3	3	6	2	0	4	3	1	0	4	7	4	1	5	2	0	2	14	3	8	0	8	4	2	9	1	5	1	0	8	3	2	0	5	0	0	5	4	1	2	0	2	0	6	0	3	0	1	0	7	1	4	0	23	4	0	3	4	0	3	0	6	5	2	5	3	1	0	1	2	10	0	2	3	3	3	39	1	0	0	4	7	2	5	0	15	3	0	3	5	7	0	0	6	2	5	4	0	3	1	0	3	2	8	0	1	0	71	0	0	0	2	3	0	30	1
Hot Air » Top Picks	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0
Gizmodo	1	5	0	2	0	1	0	0	0	0	2	2	0	0	2	2	0	0	2	0	0	0	4	0	0	1	0	3	0	0	0	1	1	0	0	2	1	0	4	2	1	0	0	3	2	0	3	3	4	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	1	1	0	0	2	0	0	0	1	0	0	0	1	0	0	2	0	1	1	0	0	1	0	0	1	3	3	17	0	2	0	1	0	1	0	1	2	3	1	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	4	0	0	1	0	3	2	0	0	1	1	1	2	0	0	0	0	1	0	0	0	4	0	2	0	1	0	1	6	0	1	1	0	0	1	0	0	2	2	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	1	0	0	1	0	0	5	1	0	2	0	1	1	1	0	1	0	0	0	0	0	3	0	0	0	1	0	0	3	0	1	3	0	1	0	1	0	4	1	0	0	0	0	2	3	3	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2	1	1	1	2	0	8	4	8	5	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	4	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	7	0	0	1	1	0	0	0	0	0	2	0	0	2	1	0	2	0	0	6	0	4	2	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	3	3	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	4	0	0	4	2	1	0	0	1	0	0	0	1	0	3	0	0	0	4	0	1	1	0	1	5	0	2	1	0	3	0	0	0	0	1	1	0	0	0	0	1	2	0	0	1	0	1	0	0	0	0	0	3	0	0	1	0	1	6	1	2	2	0	0	0	2	0	0	8	1	1	0	2	1	2	1	1	2	1	2	3	0	0	1	0	3	2	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	2	3	0	0	0	2	1	1	0	0	0	2	1	0	0	4	0	1	1	0	1	1	4	1	1	1	1	1	1	0	0	0	1	0	0	0	2	0	3	0	1	0	0	1	5	0	1	0	1	0	0	0	1	0	1	0	1	2	1	4	0	0	2	0	3	0	0	0	0	3	1	0	0	0	3	0	1	1	1	1	1	0	2	2	3	0	2	0	0	0	0	0	4	3	0	0	6	0	0	1	0	3	0	3	1	0	2	0	0	0	2	0	0	0	2	1	1	39	1
Crooks and Liars	0	1	4	1	0	7	2	0	6	28	0	3	0	2	2	7	0	3	0	9	2	2	4	3	4	3	1	1	0	1	0	3	0	0	2	0	7	0	5	1	2	0	0	5	4	1	0	0	1	1	12	1	0	0	0	0	5	0	4	1	9	3	1	14	1	19	0	2	3	2	0	1	0	3	2	1	8	1	0	7	0	0	2	0	2	3	3	5	3	3	0	2	3	2	0	3	3	2	1	2	31	2	1	4	3	2	0	3	0	0	0	1	2	6	4	0	0	1	0	2	2	2	8	0	0	0	2	1	4	7	0	0	3	0	0	2	2	2	0	0	3	2	3	0	1	0	0	4	1	3	0	0	0	0	9	3	2	1	1	3	1	1	0	4	4	3	0	1	2	0	2	0	3	2	1	3	0	3	0	1	0	1	4	1	0	4	0	0	0	0	16	1	7	3	1	0	0	1	0	3	0	2	2	2	4	2	0	7	0	0	1	1	5	3	2	3	2	3	7	0	14	4	2	2	0	1	3	7	3	1	1	1	0	1	0	0	1	0	0	1	1	0	9	2	7	1	1	0	3	11	0	7	1	1	1	0	0	0	0	0	7	4	0	0	0	1	1	2	0	0	4	2	0	2	2	2	2	2	8	2	0	1	1	0	1	5	1	1	3	23	1	1	2	4	1	0	0	0	2	0	5	0	1	2	0	4	2	0	4	4	1	0	1	1	23	7	5	4	0	3	4	19	4	2	0	0	0	6	5	0	3	0	2	1	1	1	0	0	3	0	0	0	0	2	0	6	3	2	2	4	0	1	0	0	1	0	0	3	0	1	4	0	2	2	0	0	0	0	1	0	5	0	0	5	1	1	0	1	0	0	2	1	15	0	8	2	2	1	1	1	5	1	0	0	0	10	8	1	3	4	9	0	1	0	1	1	3	0	2	2	0	7	3	2	2	0	1	0	0	2	3	6	3	0	2	2	2	0	2	18	4	10	0	4	1	2	0	3	0	3	6	0	0	4	2	7	0	0	1	3	8	4	0	2	1	9	9	1	2	1	1	7	0	2	0	2	0	4	0	1	0	2	0	1	3	3	2	8	3	0	0	0	0	20	3	0	1	0	0	1	0	1	1	2	4	0	2	0	0	0	0	1	1	0	2	0	0	3	4	2	4	3	1	0	1	2	0	0	2	1	3	0	3	0	0	0	1	0	8	0	2	4	3	2	8	0	1	3	0	1	0	0	1	0	10	1	0	1	3	0	1	0	1	1	2	0	1	4	0	1	0	5	3	2	3	0	0	15	0	3	0	0	17	1	1	0	1	0	0	4	0	3	0	4	7	1	0	1	2	5	0	10	5	0	8	2	0	0	42	1	0	0	1	2	3	0	1
http://joi.ito.com/index.rdf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
John Battelle's Searchblog	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	2	0	0	0	0	2	0	0	0	2	2	0	0	3	0	0	0	0	0	2	0	2	0	0	2	0	1	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	4	0	0	0	0	3	2	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	3	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	2	1	1	0	0	0	2	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	5	1	0	0	2	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	0	0	0	0	0	0	1	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	2	2	1	0	0	2	0	0	6	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	2	0	0	1	0	0	0	1	2	2	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	0	0	2	0	0	0	2	2	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	4	0	3	1	1	1	0	0	0	0	0	0	0	0	0
Celebrity Gossip | Entertainment News | Celebrity News | TMZ.com	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	1	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	4	0	0	2	0	0	2	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	13	0	0	1	0	0	0	0	1	2	0	0	1	0	1	0	2	0	0	0	0	4	0	0	1	0	0	20	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	2	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	1	2	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0
Gawker	1	3	0	0	0	0	0	0	4	1	2	0	0	2	1	7	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	1	1	1	0	4	1	0	1	0	1	0	1	0	1	0	1	1	0	0	0	1	1	6	0	1	0	0	0	3	3	0	13	0	0	0	0	0	4	0	2	1	0	0	0	0	3	0	0	0	0	0	0	1	1	0	2	1	14	0	7	1	0	0	2	0	1	0	1	0	0	1	2	3	0	0	2	0	1	0	2	0	0	0	1	0	3	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1	5	1	1	0	0	1	0	0	0	2	0	1	0	0	3	3	3	0	0	0	2	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	2	2	0	4	0	0	0	0	2	1	1	0	2	2	1	1	0	1	0	0	0	0	7	0	4	0	1	0	3	2	1	1	0	6	0	2	1	0	1	0	4	0	4	0	0	0	0	0	1	0	0	0	0	1	1	1	0	2	1	0	0	1	8	1	0	3	2	1	1	0	3	0	0	3	0	0	2	0	1	0	0	0	7	2	0	0	4	0	0	0	0	4	2	0	2	0	1	0	0	0	0	1	0	0	0	0	1	0	5	2	0	0	2	0	0	0	0	0	3	0	1	2	0	0	3	0	0	6	2	3	1	3	0	0	2	0	2	0	3	0	3	1	0	0	0	0	2	0	0	1	0	0	0	0	0	3	1	1	0	0	1	2	0	0	0	2	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	2	1	0	0	0	0	0	0	0	3	3	0	1	1	1	4	0	0	0	0	0	0	1	2	1	0	5	0	5	0	0	0	3	0	0	2	3	0	2	0	0	1	0	0	1	0	1	0	1	1	0	2	0	1	0	1	5	2	2	2	1	0	4	1	0	0	1	1	0	0	2	3	5	0	0	0	3	1	1	0	2	1	0	0	1	0	0	3	1	0	0	1	0	0	0	0	0	0	2	0	0	1	1	0	0	0	1	0	1	0	1	2	1	1	0	1	1	0	0	5	0	1	0	0	1	0	1	2	0	0	2	0	0	0	1	5	0	1	0	3	7	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	2	0	0	0	1	2	0	1	0	6	0	0	1	0	0	0	0	1	0	0	0	1	3	0	0	1	1	0	1	1	1	1	0	0	0	0	0	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	7	1	7	1	0	0	0	10	1	0	2	1	0	0	40	0
http://journals.aol.com/thecoolerblog/AOLNewsCooler/rss.xml	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
